STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/27/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/28/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/29/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/30/2024,0.02,0,0,56,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/1/2024,0,0,0,58,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/2/2024,0,0,0,66,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/3/2024,0,0,0,66,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/4/2024,0.12,0,0,55,49,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/5/2024,0.14,0,0,51,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/6/2024,0.01,0,0,55,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/7/2024,0.01,0,0,59,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/8/2024,0,0,0,64,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/9/2024,0,0,0,74,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/10/2024,0,0,0,84,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/11/2024,0,0,0,83,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/12/2024,0,0,0,75,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/13/2024,0,0,0,63,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/14/2024,0,0,0,71,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/15/2024,0,0,0,75,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/16/2024,0.02,0,0,64,49,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/17/2024,0,0,0,63,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/18/2024,0.24,0,0,58,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/19/2024,0,0,0,62,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/20/2024,0,0,0,64,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/21/2024,0.66,0,0,52,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/22/2024,0,0,0,60,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/23/2024,0,0,0,61,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/24/2024,0.07,0,0,57,48,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/25/2024,0.03,0,0,61,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/26/2024,0.1,0,0,59,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/27/2024,0,0,0,67,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/28/2024,0.03,0,0,60,49,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/29/2024,0.11,0,0,63,48,,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/30/2024,0,0,0,63,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/31/2024,0,0,0,72,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/1/2024,0,0,0,63,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/2/2024,0.65,0,0,59,54,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/3/2024,0.34,0,0,59,50,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/4/2024,0.11,0,0,62,49,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/5/2024,0,0,0,66,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/6/2024,0,0,0,72,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/7/2024,0,0,0,77,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/8/2024,0,0,0,78,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/9/2024,0,0,0,71,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/10/2024,0.01,0,0,70,50,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/11/2024,0,0,0,67,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/12/2024,0,0,0,67,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/13/2024,0,0,0,68,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/14/2024,0.01,0,0,64,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/15/2024,0,0,0,60,48,,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/16/2024,0,0,0,64,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/17/2024,0.04,0,0,61,50,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/18/2024,0,0,0,67,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/19/2024,0,0,0,79,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/20/2024,0,0,0,84,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/21/2024,0,0,0,86,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/22/2024,0,0,0,75,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/23/2024,0,0,0,67,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/24/2024,0,0,0,70,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/25/2024,0,0,0,80,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/26/2024,0.01,0,0,70,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/27/2024,0.02,0,0,66,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/28/2024,0,0,0,71,54,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/29/2024,0,0,0,75,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/30/2024,0,0,0,76,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/1/2024,0,0,0,76,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/2/2024,0,0,0,71,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/3/2024,0,0,0,76,53,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/4/2024,0,0,0,83,56,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/5/2024,0,0,0,89,57,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/6/2024,0,0,0,91,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/7/2024,0,0,0,93,62,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/8/2024,0,0,0,95,67,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/9/2024,0,0,0,98,64,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/10/2024,0,0,0,88,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/11/2024,0,0,0,83,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/12/2024,0,0,0,83,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/13/2024,0,0,0,88,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/14/2024,0,0,0,83,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/15/2024,0,0,0,80,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/16/2024,0,0,0,88,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/17/2024,0,0,0,83,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/18/2024,0,0,0,83,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/19/2024,0,0,0,84,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/20/2024,0,0,0,88,62,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/21/2024,0,0,0,77,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/22/2024,0,0,0,68,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/23/2024,0,0,0,76,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/24/2024,0,0,0,77,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/25/2024,0,0,0,73,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/26/2024,0,0,0,78,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/27/2024,0,0,0,78,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/28/2024,0,0,0,69,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/29/2024,0.13,0,0,69,58,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/30/2024,0.03,0,0,76,61,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/31/2024,0,0,0,80,59,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/1/2024,0,0,0,87,62,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/2/2024,0,0,0,86,63,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/3/2024,0,0,0,82,57,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/4/2024,0,0,0,85,57,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/5/2024,0,0,0,77,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/6/2024,0,0,0,70,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/7/2024,0,0,0,80,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/8/2024,0,0,0,87,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/9/2024,0,0,0,84,61,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/10/2024,0,0,0,77,58,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/11/2024,0,0,0,71,59,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/12/2024,0,0,0,73,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/13/2024,0,0,0,71,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/14/2024,0,0,0,77,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/15/2024,0,0,0,74,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/16/2024,0,0,0,75,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/17/2024,0.47,0,0,79,56,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/18/2024,0,0,0,78,60,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/19/2024,0,0,0,77,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/20/2024,0.17,0,0,68,58,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/21/2024,0,0,0,69,58,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/22/2024,0.1,0,0,70,59,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/23/2024,0.44,0,0,59,55,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/24/2024,0.34,0,0,62,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/25/2024,0,0,0,73,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/26/2024,0.06,0,0,71,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/27/2024,0.08,0,0,68,54,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/28/2024,0,0,0,70,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/29/2024,0,0,0,79,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/30/2024,0,0,0,83,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/31/2024,0,0,0,84,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/1/2024,0,0,0,82,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/2/2024,0,0,0,70,59,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/3/2024,0,0,0,72,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/4/2024,0,0,0,78,56,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/5/2024,0,0,0,90,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/6/2024,0,0,0,88,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/7/2024,0,0,0,77,63,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/8/2024,0,0,0,75,58,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/9/2024,0,0,0,67,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/10/2024,0,0,0,71,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/11/2024,0.24,0,0,67,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/12/2024,0,0,0,68,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/13/2024,0.04,0,0,64,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/14/2024,0.09,0,0,66,56,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/15/2024,0.02,0,0,64,53,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/16/2024,0,0,0,68,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/17/2024,0,0,0,63,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/18/2024,0,0,0,70,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/19/2024,0,0,0,68,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/20/2024,0.02,0,0,64,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/21/2024,0,0,0,70,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/22/2024,0,0,0,70,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/23/2024,0,0,0,73,60,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/24/2024,0,0,0,78,58,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/25/2024,0.1,0,0,65,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/26/2024,0.08,0,0,68,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/27/2024,0.03,0,0,66,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/28/2024,0,0,0,62,49,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/29/2024,0,0,0,63,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/30/2024,0,0,0,67,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/1/2024,0,0,0,68,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/2/2024,0,0,0,63,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/3/2024,0,0,0,66,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/4/2024,0.42,0,0,61,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/5/2024,0,0,0,64,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/6/2024,0,0,0,67,46,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/7/2024,0,0,0,75,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/8/2024,0.36,0,0,66,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/9/2024,0,0,0,61,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/10/2024,0,0,0,59,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/11/2024,0,0,0,58,47,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/12/2024,0,0,0,66,45,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/13/2024,0,0,0,72,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/14/2024,0.02,0,0,66,55,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/15/2024,0.03,0,0,59,51,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/16/2024,0.04,0,0,61,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/17/2024,0.05,0,0,55,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/18/2024,0.07,0,0,53,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/19/2024,0.13,0,0,65,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/20/2024,0.03,0,0,66,50,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/21/2024,0.2,0,0,54,48,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/22/2024,0,0,0,57,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/23/2024,0,0,0,53,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/24/2024,0,0,0,55,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/25/2024,0.02,0,0,59,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/26/2024,0.38,0,0,61,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/27/2024,0.68,0,0,57,47,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/28/2024,0.01,0,0,55,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/29/2024,0,0,0,54,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/30/2024,0.23,0,0,51,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/31/2024,0.37,0,0,51,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/1/2024,0.59,0,0,51,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/2/2024,0.14,0,0,53,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/3/2024,0.01,0,0,52,45,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/4/2024,0.3,0,0,55,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/5/2024,0,0,0,53,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/6/2024,0,0,0,55,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/7/2024,0,0,0,59,38,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/8/2024,0,0,0,61,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/9/2024,0.06,0,0,53,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/10/2024,0.33,0,0,55,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/11/2024,0.73,0,0,52,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/12/2024,0.12,0,0,53,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/13/2024,0.47,0,0,55,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/14/2024,0.23,0,0,50,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/15/2024,0.06,0,0,48,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/16/2024,0.22,0,0,46,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/17/2024,0.03,0,0,49,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/18/2024,0.07,0,0,43,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/19/2024,0.27,0,0,48,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/20/2024,0.1,0,0,55,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/21/2024,0.01,0,0,50,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/22/2024,0.32,0,0,59,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/23/2024,0,0,0,50,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/24/2024,0.26,0,0,46,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/25/2024,0.49,0,0,48,43,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/26/2024,0,0,0,45,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/27/2024,0.05,0,0,45,37,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/28/2024,0,0,0,43,32,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/29/2024,0,0,0,43,34,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/30/2024,0,0,0,44,34,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/1/2024,0,0,0,48,33,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/2/2024,0,0,0,56,30,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/3/2024,0,0,0,43,28,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/4/2024,0,0,0,38,29,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/5/2024,0,0,0,51,30,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/6/2024,0,0,0,49,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/7/2024,0.55,0,0,51,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/8/2024,0.04,0,0,47,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/9/2024,0,0,0,48,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/10/2024,0,0,0,44,32,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/11/2024,0,0,0,52,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/12/2024,0.03,0,0,46,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/13/2024,0.52,0,0,46,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/14/2024,0.12,0,0,50,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/15/2024,0,0,0,47,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/16/2024,0.23,0,0,49,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/17/2024,0.88,0,0,56,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/18/2024,0.33,0,0,55,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/19/2024,0.21,0,0,55,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/20/2024,0,0,0,59,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/21/2024,0.31,0,0,58,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/22/2024,0.3,0,0,53,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/23/2024,0.08,0,0,55,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/24/2024,0.03,0,0,51,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/25/2024,0.86,0,0,45,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/26/2024,0.16,0,0,51,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/27/2024,0.55,0,0,48,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/28/2024,0.18,0,0,50,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/29/2024,0.11,0,0,47,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/30/2024,0,0,0,45,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/31/2024,0,0,0,45,35,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/1/2025,0.04,0,0,44,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/2/2025,0.05,0,0,45,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/3/2025,0.48,0,0,46,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/4/2025,0.24,0,0,47,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/5/2025,0,0,0,49,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/6/2025,0,0,0,46,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/7/2025,0.01,0,0,44,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/8/2025,0.04,0,0,50,41,,,,,,,
